12070,مدرسة الصقور,West,2,مصراتة,التاسعة,9,47,مصراتة,يدر,مصراتة,1عام,14.62258889,32.39730833,
35702,الزويتينة,East,16,اجدابيا,,,,,,,3حقل نفط,,,
35708,حقل أبو الطفل,East,16,اجدابيا,,,,,,,3حقل نفط,,,
11702,ميناء رأس لانوف,West,1,سرت,,,,,,,3حقل نفط,,,
11703,حقل الغاني,West,1,سرت,,,,,,,3حقل نفط,,,
11704,حقل الظهرة,West,1,سرت,,,,,,,3حقل نفط,,,
12121,المجاهد عبد السلام الجدايمي,West,2,مصراتة,التاسعة,9,49,زليتن,مرغرين,زليتن,1عام,14.464492,32.493609,
12122,شهداء كعام,West,2,مصراتة,التاسعة,9,49,زليتن,مرغرين,زليتن,1عام,14.455153,32.504954,
13001,عبد الصمد ابو زقية,West,3,الخمس,العاشرة,10,53,الخمس المدينة,غنيمة,الخمس,1عام,15.08654,32.38885,
13002,التفوق,West,3,الخمس,العاشرة,10,53,الخمس المدينة,سيلين,الخمس,1عام,15.07348,32.36839,
13003,شهداء شقران,West,3,الخمس,العاشرة,10,53,الخمس المدينة,سيلين,الخمس,1عام,15.08101111,32.35173889,
13004,موقعه النقازة,West,3,الخمس,العاشرة,10,53,الخمس المدينة,سيلين,الخمس,1عام,15.07983,32.25438,
13005,الاندلس,West,3,الخمس,العاشرة,10,53,الخمس المدينة,الجحاوات,الخمس,1عام,14.62258889,32.39730833,
13006,عمر بن عبد العزيز,West,3,الخمس,العاشرة,10,53,الخمس المدينة,الجحاوات,الخمس,1عام,14.164808,32.595814,
13007,الوحدة العربية,West,3,الخمس,العاشرة,10,53,الخمس المدينة,بن جحا,الخمس,1عام,14.263986,32.650703,
13008,فاطمة الزهراء,West,3,الخمس,العاشرة,10,53,الخمس المدينة,بن جحا,الخمس,1عام,14.258089,32.653922,
13009,الخمس المركزية,West,3,الخمس,العاشرة,10,53,الخمس المدينة,بن جحا,الخمس,1عام,14.263539,32.646608,
13010,المنار,West,3,الخمس,العاشرة,10,53,الخمس المدينة,البلدية,الخمس,1عام,14.268911,32.65315,
13011,ابراهيم الرفاعي,West,3,الخمس,العاشرة,10,53,الخمس المدينة,البلدية,الخمس,1عام,14.271236,32.654608,
13012,شهداء المرقب,West,3,الخمس,العاشرة,10,53,الخمس المدينة,شهداء المرقب,الخمس,1عام,14.206009,32.660245,
13013,محمد بن طالب,West,3,الخمس,العاشرة,10,53,الخمس المدينة,شهداء المرقب,الخمس,1عام,14.250981,32.650003,
13014,أحفاد المختار,West,3,الخمس,العاشرة,10,53,الخمس المدينة,لبدة,الخمس,1عام,14.27725,32.644292,
13015,خديجة الكبرى,West,3,الخمس,العاشرة,10,53,الخمس المدينة,لبدة,الخمس,1عام,14.268291,32.639336,
13016,علي البكاي,West,3,الخمس,العاشرة,10,53,الخمس المدينة,لبدة,الخمس,1عام,14.214944,32.607414,
